p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0.0319931618552603	0.883259800772811	0.193	0.162	1	7	Nod1
1.67336880772356e-19	0.879718490428086	0.825	0.772	6.20819827665439e-17	7	Dusp1
0.000102497590605555	0.792154538072603	0.689	0.71	0.0380266061146611	7	Vps28
9.79027073442062e-64	0.78700759953254	0.996	0.992	3.63219044247005e-61	7	Ptprc
1.51470743583464e-24	0.734617562598521	0.954	0.959	5.61956458694652e-22	7	Cd3d
6.53776582554938e-05	0.63637945509354	0.675	0.643	0.0242551112127882	7	Trbc1
8.90270395431236e-42	0.633287105060017	0.991	0.992	3.30290316704988e-39	7	Selplg
7.05057514635401e-38	0.616537466888062	0.998	0.998	2.61576337929734e-35	7	Fth1
1.68664039945128e-05	0.56153548844961	0.158	0.098	0.00625743588196425	7	Ifit3b
0.00301102631012816	0.550021001522177	0.711	0.706	1	7	Lgals9
9.77629283865637e-24	0.54191378058956	0.989	0.985	3.62700464314151e-21	7	Lck
0.0132000274907924	0.53221981089899	0.121	0.17	1	7	Cd37
1.32912015318407e-18	0.487388763043327	0.982	0.987	4.9310357683129e-16	7	Lat
0.00281909549080445	0.423698510815774	0.064	0.11	1	7	Lap3
0.0328457176614125	0.403589831564908	0.807	0.893	1	7	Fyn
5.43979017841162e-05	0.379413380567984	0.094	0.169	0.0201816215619071	7	Tgfb1
0.000195849848854892	0.369019312782772	0.296	0.41	0.0726602939251649	7	Tyk2
2.84141144072078e-43	0.351529358812471	1	1	1.05416364450741e-40	7	H2-K1
0.0218677960043935	0.309534697294112	0.239	0.307	1	7	Jak2
3.95825394434414e-05	0.29168955675687	0.963	0.983	0.0146851221335168	7	Dusp2
2.10421332412085e-07	0.27942666045626	0.197	0.337	7.80663143248835e-05	7	Dock8
0.00304723576615151	0.275539373028003	0.086	0.14	1	7	Egr1
0.0136389065845778	0.272156638852682	0.197	0.259	1	7	Cnot2
0.00614157270858677	0.262178378172111	0.998	0.998	1	7	Trbc2
0.0254957566763699	0.260243127001141	0.423	0.52	1	7	Runx3
8.24937485138552e-05	0.252263964667414	0.991	0.998	0.0306051806986403	7	Trac
0	5.87120615346002	0.427	0.028	0	8	Spp1
5.83980047055647e-73	3.89938128758879	0.161	0.021	2.16656597457645e-70	8	Ccl9
1.44245957998773e-78	3.13923972635928	0.268	0.054	5.35152504175447e-76	8	Fcer1g
1.77021918065348e-247	2.98226219029732	0.482	0.059	6.56751316022439e-245	8	Il1r2
2.16229728115094e-231	2.90099563639221	0.47	0.059	8.02212291306997e-229	8	Prf1
1.33933158758953e-245	2.65833230581306	0.596	0.09	4.96892018995716e-243	8	Lat2
3.99378967765984e-58	2.28512793038343	0.158	0.025	1.4816959704118e-55	8	Lyn
2.43705331462096e-159	2.20174110169624	0.867	0.321	9.04146779724378e-157	8	Irf8
5.18108215984471e-147	2.04759538881623	0.947	0.471	1.92218148130239e-144	8	Tnfrsf9
5.31663341903484e-24	1.7704592348972	0.117	0.029	1.97247099846193e-21	8	Cx3cr1
3.61554407403457e-97	1.67721878364553	0.546	0.164	1.34136685146683e-94	8	Ccl3
7.34728391909348e-87	1.50197780048849	0.718	0.289	2.72584233398368e-84	8	Tfrc
6.71583820216591e-56	1.50141108642073	0.339	0.1	2.49157597300355e-53	8	Lap3
1.0965495999908e-107	1.46985634838578	0.784	0.309	4.06819901596586e-105	8	Tnfrsf4
3.65747666874492e-42	1.28858273316138	0.261	0.077	1.35692384410436e-39	8	Txk
8.89008925583119e-51	1.27709623003873	0.89	0.605	3.29822311391337e-48	8	Ifng
5.55766544442272e-58	1.27384191374947	0.489	0.18	2.06189387988083e-55	8	Tmem97
2.97468837637432e-68	1.2361492887813	0.658	0.268	1.10360938763487e-65	8	Nrp1
5.71455784026763e-71	1.22548594551382	0.897	0.531	2.12010095873929e-68	8	Havcr2
3.22975589035744e-47	1.22304515664747	0.346	0.113	1.19823943532261e-44	8	Cd9
3.42673101746107e-61	1.22122126329784	0.635	0.273	1.27131720747806e-58	8	Entpd1
1.70385171332908e-42	1.19280289794363	0.603	0.309	6.32128985645088e-40	8	Mcm2
1.76226241824236e-15	1.16470425354768	0.177	0.072	6.53799357167917e-13	8	Irak1
2.79060127538116e-15	1.15013325671839	0.138	0.051	1.03531307316641e-12	8	Ier3
2.77736886979882e-70	1.08761895956247	0.97	0.763	1.03040385069536e-67	8	Ybx3
1.10020818267534e-35	1.0567987247797	0.665	0.397	4.08177235772549e-33	8	Mcm4
3.80255696664749e-27	1.03503010846336	0.232	0.082	1.41074863462622e-24	8	Tspan32
1.33764518702784e-57	0.992709319121159	0.97	0.858	4.96266364387328e-55	8	Gzmb
3.00677504858401e-102	0.962411233155995	1	0.997	1.11551354302467e-99	8	Gapdh
1.65872471138979e-51	0.957734352090517	0.95	0.77	6.15386867925612e-49	8	Stat3
1.48226013940093e-30	0.825462423975221	0.665	0.407	5.49918511717744e-28	8	Cblb
1.08557252815961e-34	0.802896886875162	0.521	0.251	4.02747407947214e-32	8	Pdia4
3.82587262324567e-92	0.788535904032328	1	0.988	1.41939874322414e-89	8	Lgals1
8.79950622718783e-06	0.773163365471635	0.273	0.172	0.00326461681028668	8	Zbtb16
7.62335953907926e-29	0.729826201231374	0.651	0.379	2.82826638899841e-26	8	Mapk1
5.93676680546612e-34	0.722875047201665	0.874	0.627	2.20254048482793e-31	8	Rpn2
9.3629132956654e-31	0.672738128048446	0.938	0.749	3.47364083269186e-28	8	Cst7
5.60508971054835e-30	0.66101785078251	0.803	0.543	2.07948828261344e-27	8	Pcna
2.550173362578e-34	0.657227385434288	0.452	0.197	9.46114317516438e-32	8	Tyms
2.94524248773776e-12	0.650509421061045	0.303	0.172	1.09268496295071e-09	8	Il2ra
5.90787423374576e-13	0.640009671450228	0.174	0.078	2.19182134071968e-10	8	Slc25a37
7.02671101854054e-55	0.638336819955727	0.998	0.974	2.60690978787854e-52	8	Il2rb
5.1426910594922e-27	0.605712802949759	0.835	0.588	1.90793838307161e-24	8	Xbp1
6.37705230859866e-25	0.585737927520572	0.851	0.616	2.3658864064901e-22	8	Bax
1.97922657332871e-18	0.552449086341371	0.284	0.133	7.34293058704953e-16	8	Glg1
3.14107305372246e-26	0.537729334240085	0.945	0.801	1.16533810293103e-23	8	Hprt
4.16003023237609e-10	0.532573302263153	0.183	0.092	1.54337121621153e-07	8	Csf1
2.60475333803783e-43	0.53056827855675	0.521	0.222	9.66363488412035e-41	8	Ube2c
1.15694069624031e-27	0.468831058932357	0.998	0.962	4.29224998305157e-25	8	Ctsd
4.78351388311646e-22	0.463469121870917	0.929	0.763	1.77468365063621e-19	8	Klrc1
2.15718169928564e-24	0.459361913874787	0.972	0.83	8.00314410434972e-22	8	Lag3
2.05309596881185e-15	0.455253034306384	0.273	0.135	7.61698604429196e-13	8	Lipa
4.00507988081363e-36	0.4510287711221	0.642	0.349	1.48588463578186e-33	8	Ccl4
7.92215325671105e-18	0.434074715310178	0.576	0.349	2.9391188582398e-15	8	Il3ra
4.85254245775951e-22	0.433549957882576	0.858	0.599	1.80029325182878e-19	8	Cd27
1.28156692012673e-17	0.433268139345156	0.734	0.489	4.75461327367018e-15	8	Tbx21
4.98213967518956e-28	0.404440666320205	0.748	0.444	1.84837381949533e-25	8	Anxa5
2.34081062283581e-18	0.402324905259983	0.947	0.752	8.68440741072087e-16	8	Cd48
1.25747762881279e-28	0.397831894904213	0.482	0.228	4.66524200289545e-26	8	Mki67
1.44530997577783e-16	0.383578189611496	0.612	0.398	5.36210001013577e-14	8	Tyk2
6.87868982379884e-15	0.382707770157985	0.55	0.352	2.55199392462937e-12	8	Psen1
1.46555528777109e-21	0.363762025557387	0.544	0.312	5.43721011763073e-19	8	Eomes
5.98190144395642e-14	0.354690878649837	0.968	0.888	2.21928543570783e-11	8	Itgb2
2.89528381576377e-22	0.35385556923819	0.732	0.469	1.07415029564836e-19	8	Nfkb2
1.45390282169784e-35	0.323302869985896	0.642	0.321	5.39397946849899e-33	8	Dock8
6.12507882282914e-07	0.283536834279451	0.374	0.26	0.000227240424326961	8	Il18r1
5.16165118719207e-18	0.277578942792887	0.791	0.541	1.91497259044826e-15	8	Klrk1
5.20128365539886e-18	0.274632237280086	0.865	0.619	1.92967623615298e-15	8	Tnfrsf18
1.50466422956066e-14	0.265926559171621	0.431	0.251	5.58230429167005e-12	8	Cnot2
2.34002907354303e-06	0.264316867906386	0.163	0.093	0.000868150786284463	8	Ticam1
4.58448086930491e-14	0.256745211849688	0.167	0.069	1.70084240251212e-11	8	Hmox1
