p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	9.36860473664747	0.88	0.036	0	14	H2-Aa
0	9.23601566431043	0.641	0.011	0	14	Cd63
0	9.03354401605058	0.53	0.003	0	14	C3
0	9.01849216836732	0.838	0.026	0	14	H2-Eb1
0	8.98284011260096	0.556	0.009	0	14	Apoe
0	8.9161438882813	0.53	0.002	0	14	Cd36
0	8.69909826304159	0.932	0.026	0	14	Cd74
6.84243529745058e-287	8.63791441676231	0.479	0.016	2.53854349535416e-284	14	C1qa
0	8.5659185500499	0.803	0.008	0	14	Ly86
0	8.49371358886334	0.427	0.001	0	14	Mgst1
0	8.40670782623035	0.556	0.001	0	14	Tnfsf13
2.50919067163882e-186	8.30202418324106	0.487	0.027	9.30909739178002e-184	14	Cxcl9
0	8.28917153728044	0.761	0.032	0	14	Ccl6
1.95951282208085e-266	8.27434459857695	0.581	0.027	7.26979256991995e-264	14	C1qb
0	8.24812332438568	0.65	0.004	0	14	Adgre1
0	8.17277241050477	0.274	0.003	0	14	Fn1
0	8.09322098463247	0.812	0.012	0	14	Fcgr3
0	8.05349091671164	0.265	0.001	0	14	Il1a
0	8.02042109257039	0.744	0.011	0	14	Slc11a1
0	7.75865680800175	0.291	0	0	14	Cd40
2.01306421075984e-164	7.74477673826484	0.103	0.001	7.46846822191899e-162	14	Cxcl1
0	7.6269976615141	0.692	0.028	0	14	Ccl9
0	7.57326437838773	0.299	0.002	0	14	F13a1
0	7.4979550855829	0.615	0.004	0	14	Nlrp3
0	7.43627657208517	0.658	0.006	0	14	Cxcl16
0	7.24857323311053	0.444	0.003	0	14	Clec10a
0	7.12827079651092	0.299	0.001	0	14	Blnk
0	6.88393803868457	0.667	0.008	0	14	Ccr1
2.389957424452e-236	6.88250526261994	0.111	0	8.86674204471694e-234	14	Thbd
0	6.56401501443753	0.752	0.018	0	14	Ifi204
0	6.52800737931638	0.684	0.01	0	14	Itgam
0	6.47966915268662	0.53	0.005	0	14	Vegfa
2.68879961543031e-282	6.42920209807719	0.923	0.072	9.97544657324645e-280	14	Ifitm3
0	6.41728940468083	0.222	0.001	0	14	H2-DMb2
0	6.38925703818754	0.342	0	0	14	C5ar1
0	5.82839634154053	0.265	0.001	0	14	Tlr4
1.19277665537449e-246	5.66732347319454	0.12	0	4.42520139143935e-244	14	Arg2
1.20990528814233e-124	5.64730990708218	0.145	0.003	4.48874861900804e-122	14	Nod2
7.5384940352628e-224	5.57731132343649	0.12	0.001	2.7967812870825e-221	14	Cd33
4.57621610360209e-264	5.45987633287584	0.897	0.073	1.69777617443637e-261	14	Fcer1g
7.07698500280513e-132	5.41501922386485	0.359	0.02	2.6255614360407e-129	14	Slc7a7
3.71968123161637e-279	5.29546097122729	0.145	0.001	1.38000173692967e-276	14	S100a8
9.23780345410948e-159	5.22524596427161	0.718	0.073	3.42722508147462e-156	14	Hmox1
5.96085104941128e-204	5.18864713436968	0.162	0.002	2.21147573933158e-201	14	Tcf4
2.45833574048586e-307	5.12091668295491	0.632	0.026	9.12042559720252e-305	14	Tlr2
1.65013675999827e-88	5.01219381153319	0.41	0.04	6.1220073795936e-86	14	Spp1
0	4.82608105864238	0.761	0.033	0	14	Lyn
1.71193734040273e-250	4.72232517770858	0.111	0	6.35128753289413e-248	14	Tlr3
0	4.62250035291857	0.496	0.012	0	14	Cmklr1
1.13730483773952e-219	4.59989709032506	0.915	0.088	4.21940094801363e-217	14	Ifitm2
2.27480713295861e-163	4.59825525124942	0.231	0.006	8.43953446327643e-161	14	Il15
4.9760247870604e-291	4.56021321508768	0.282	0.004	1.84610519599941e-288	14	Tlr7
4.75965686027482e-221	4.31637302053365	0.744	0.053	1.76583269516196e-218	14	Ier3
2.86146328491042e-220	4.14046782663181	0.274	0.006	1.06160287870177e-217	14	Oas2
8.06843381247938e-99	4.05788958369579	0.744	0.127	2.99338894442985e-96	14	H2-DMa
6.39885598746052e-246	3.76459018396728	0.248	0.004	2.37397557134785e-243	14	Il18
5.30066305445056e-82	3.43542212964	0.47	0.055	1.96654599320116e-79	14	Rsad2
2.57734175131943e-62	3.432842933173	0.872	0.343	9.56193789739508e-60	14	Lilrb4a
1.7968089620824e-175	3.37515489986168	0.41	0.019	6.66616124932569e-173	14	Il6ra
5.1225428435135e-102	3.37045946703187	0.103	0.002	1.90046339494351e-99	14	Tgfb3
4.5041198198237e-120	3.35616576967607	0.205	0.007	1.67102845315459e-117	14	Cd22
1.19435540622645e-218	3.12422717460731	0.427	0.016	4.43105855710015e-216	14	Ly96
5.00866076331029e-44	3.04551512740863	0.932	0.688	1.85821314318812e-41	14	Lgals3
2.98920892323208e-35	3.01198119417051	0.444	0.099	1.1089965105191e-32	14	Cxcl10
1.70960018136881e-63	2.81100094353779	1	0.998	6.3426166728783e-61	14	Fth1
1.79774517495287e-55	2.7472009365414	0.94	0.541	6.66963459907516e-53	14	Lamp1
3.84573563709323e-44	2.43627122684383	0.547	0.122	1.42676792136159e-41	14	Cd9
9.28066081688964e-64	2.41886913734229	0.778	0.19	3.44312516306606e-61	14	Cd274
3.39180506557885e-132	2.37145167495008	0.419	0.027	1.25835967932975e-129	14	Tlr1
3.15114297614256e-49	2.18298511694482	0.333	0.043	1.16907404414889e-46	14	Lmna
1.79730312832619e-77	2.13664416245871	0.487	0.06	6.66799460609017e-75	14	Maf
2.84049307036052e-68	2.10008823166844	0.419	0.05	1.05382292910375e-65	14	Usp18
5.06566451223939e-54	2.09232951230672	0.564	0.109	1.87936153404081e-51	14	Lat2
3.12686427476049e-45	2.09015375487815	0.923	0.453	1.16006664593614e-42	14	Anxa5
1.07619873180622e-37	2.04186267232047	0.556	0.141	3.99269729500107e-35	14	Lipa
2.70149626101291e-60	2.01401660148444	0.47	0.069	1.00225511283579e-57	14	Jun
5.57432063531218e-17	1.92852392091223	0.248	0.059	2.06807295570082e-14	14	Qpct
9.91455318535386e-41	1.89852309517398	0.821	0.281	3.67829923176628e-38	14	Isg15
5.76757268857633e-42	1.84216228903198	0.504	0.108	2.13976946746182e-39	14	Lap3
5.25070073272755e-23	1.79961723226428	0.325	0.075	1.94800997184192e-20	14	Ifit3
1.31184643872852e-16	1.60119319822428	0.128	0.019	4.86695028768282e-14	14	Il10
4.636404212921e-29	1.59362396608306	0.402	0.091	1.72010596299369e-26	14	Tnfrsf13b
6.41692401916197e-14	1.51341174234357	0.256	0.072	2.38067881110909e-11	14	Sell
1.15413399456639e-11	1.5053898970082	0.556	0.259	4.28183711984131e-09	14	Pdia4
9.65444738847737e-19	1.4597868627569	0.436	0.145	3.5817999811251e-16	14	Itgax
3.90046094329012e-17	1.42765933881125	0.564	0.236	1.44707100996063e-14	14	Fyb
8.50760438892569e-19	1.38149480331678	0.35	0.099	3.15632122829143e-16	14	Ifit3b
3.94762978392981e-17	1.35582233101133	0.752	0.338	1.46457064983796e-14	14	Irf8
1.27881972935942e-19	1.23003411662247	0.855	0.454	4.74442119592344e-17	14	Irf7
2.63915799327011e-11	1.17626494728381	0.239	0.074	9.79127615503212e-09	14	Il1r2
4.82330789455462e-18	1.16729746126346	0.393	0.121	1.78944722887977e-15	14	Cd72
2.42706355728727e-12	1.09248326436339	0.906	0.597	9.00440579753577e-10	14	Xbp1
8.12994244963058e-13	1.03865326265385	0.923	0.777	3.01620864881294e-10	14	Dusp1
3.82944791183327e-08	0.967761557810334	0.94	0.826	1.42072517529014e-05	14	Ifi211
7.7297425948526e-18	0.945473066415275	0.479	0.173	2.86773450269032e-15	14	Ccl3
6.69450465873426e-15	0.80213204291264	0.205	0.047	2.48366122839041e-12	14	Cmpk2
0.0073953847739558	0.760962311641549	0.889	0.962	1	14	Ctsd
1.69257559365314e-08	0.684626814014171	0.778	0.495	6.27945545245315e-06	14	Cd44
1.42485213779183e-09	0.659737963926948	0.248	0.084	5.28620143120769e-07	14	Bcl6
0.00010445396860334	0.595725168663433	0.795	0.566	0.038752422351839	14	Myd88
2.76093731845191e-10	0.560820792717202	0.393	0.161	1.02430774514566e-07	14	Tnf
0.00411043404772108	0.518817919603941	0.103	0.046	1	14	Cd200
4.64980478686546e-15	0.403105282895446	0.325	0.096	1.72507757592709e-12	14	Ticam1
5.22960439948254e-06	0.374198154849941	0.778	0.531	0.00194018323220802	14	Ccr5
5.65782747193185e-05	0.353992389277744	0.607	0.361	0.0209905399208672	14	Atf6b
8.31451918975967e-09	0.254887828622424	0.308	0.12	3.08468661940084e-06	14	Mx1
